RowNum,ID,county,Year,Variable,pop,lpop,state,area,nT,nTd,density,Ldensity,Year2,elev,elevS,elevK,elevCV
183,5,17039,1976,pop1976,17700,4.247973266,IL,1.11E-07,0,0,1.60E+11,37.21655302,1976,219.0638465,11.17552823,3.82167147,0.051014937
184,5,17039,1977,pop1977,17900,4.252853031,IL,1.11E-07,0,0,1.62E+11,37.23276324,1977,219.0638465,11.17552823,3.82167147,0.051014937
185,5,17039,1978,pop1978,18100,4.257678575,IL,1.11E-07,0,0,1.63E+11,37.24879335,1978,219.0638465,11.17552823,3.82167147,0.051014937
186,5,17039,1979,pop1979,18100,4.257678575,IL,1.11E-07,0,0,1.63E+11,37.24879335,1979,219.0638465,11.17552823,3.82167147,0.051014937
187,5,17039,1980,pop1980,18108,4.257870486,IL,1.11E-07,0,0,1.63E+11,37.24943087,1980,219.0638465,11.17552823,3.82167147,0.051014937
188,5,17039,1981,pop1981,18168,4.259307121,IL,1.11E-07,1,1,1.64E+11,37.25420327,1981,219.0638465,11.17552823,3.82167147,0.051014937
189,5,17039,1982,pop1982,17861,4.25190577,IL,1.11E-07,0,0,1.61E+11,37.22961651,1982,219.0638465,11.17552823,3.82167147,0.051014937
190,5,17039,1983,pop1983,17673,4.247310277,IL,1.11E-07,0,0,1.59E+11,37.21435062,1983,219.0638465,11.17552823,3.82167147,0.051014937
191,5,17039,1984,pop1984,17584,4.245117675,IL,1.11E-07,0,0,1.59E+11,37.20706695,1984,219.0638465,11.17552823,3.82167147,0.051014937
192,5,17039,1985,pop1985,17442,4.241596282,IL,1.11E-07,0,0,1.57E+11,37.19536913,1985,219.0638465,11.17552823,3.82167147,0.051014937
193,5,17039,1986,pop1986,17136,4.233909453,IL,1.11E-07,0,0,1.55E+11,37.16983404,1986,219.0638465,11.17552823,3.82167147,0.051014937
194,5,17039,1987,pop1987,16741,4.223781396,IL,1.11E-07,1,1,1.51E+11,37.13618937,1987,219.0638465,11.17552823,3.82167147,0.051014937
195,5,17039,1988,pop1988,16620,4.220631019,IL,1.11E-07,0,0,1.50E+11,37.12572404,1988,219.0638465,11.17552823,3.82167147,0.051014937
196,5,17039,1989,pop1989,16543,4.21861427,IL,1.11E-07,0,0,1.49E+11,37.11902454,1989,219.0638465,11.17552823,3.82167147,0.051014937
197,5,17039,1990,pop1990,16554,4.218902951,IL,1.11E-07,0,0,1.49E+11,37.11998352,1990,219.0638465,11.17552823,3.82167147,0.051014937
199,5,17039,1991,pop1991,16613,4.220448065,IL,1.11E-07,0,0,1.50E+11,37.12511628,1991,219.0638465,11.17552823,3.82167147,0.051014937
200,5,17039,1992,pop1992,16675,4.222065843,IL,1.11E-07,0,0,1.50E+11,37.13049042,1992,219.0638465,11.17552823,3.82167147,0.051014937
201,5,17039,1993,pop1993,16723,4.22331419,IL,1.11E-07,0,0,1.51E+11,37.13463734,1993,219.0638465,11.17552823,3.82167147,0.051014937
202,5,17039,1994,pop1994,16851,4.226625679,IL,1.11E-07,0,0,1.52E+11,37.14563787,1994,219.0638465,11.17552823,3.82167147,0.051014937
203,5,17039,1995,pop1995,16822,4.225877629,IL,1.11E-07,2,1,1.52E+11,37.1431529,1995,219.0638465,11.17552823,3.82167147,0.051014937
204,5,17039,1996,pop1996,16734,4.223599765,IL,1.11E-07,0,0,1.51E+11,37.135586,1996,219.0638465,11.17552823,3.82167147,0.051014937
205,5,17039,1997,pop1997,16754,4.224118511,IL,1.11E-07,0,0,1.51E+11,37.13730924,1997,219.0638465,11.17552823,3.82167147,0.051014937
206,5,17039,1998,pop1998,16737,4.223677616,IL,1.11E-07,0,0,1.51E+11,37.13584461,1998,219.0638465,11.17552823,3.82167147,0.051014937
207,5,17039,1999,pop1999,16676,4.222091886,IL,1.11E-07,0,0,1.50E+11,37.13057693,1999,219.0638465,11.17552823,3.82167147,0.051014937
208,5,17039,2000,pop2000,16790,4.225050696,IL,1.11E-07,0,0,1.51E+11,37.14040589,2000,219.0638465,11.17552823,3.82167147,0.051014937
209,5,17039,2001,pop2001,16726,4.223392092,IL,1.11E-07,0,0,1.51E+11,37.13489613,2001,219.0638465,11.17552823,3.82167147,0.051014937
210,5,17039,2002,pop2002,16546,4.21869302,IL,1.11E-07,0,0,1.49E+11,37.11928614,2002,219.0638465,11.17552823,3.82167147,0.051014937
211,5,17039,2003,pop2003,16494,4.21732599,IL,1.11E-07,2,1,1.49E+11,37.11474497,2003,219.0638465,11.17552823,3.82167147,0.051014937
212,5,17039,2004,pop2004,16421,4.215399601,IL,1.11E-07,0,0,1.48E+11,37.10834564,2004,219.0638465,11.17552823,3.82167147,0.051014937
213,5,17039,2005,pop2005,16400,4.214843848,IL,1.11E-07,0,0,1.48E+11,37.10649947,2005,219.0638465,11.17552823,3.82167147,0.051014937
214,5,17039,2006,pop2006,16419,4.215346703,IL,1.11E-07,0,0,1.48E+11,37.10816992,2006,219.0638465,11.17552823,3.82167147,0.051014937
215,5,17039,2008,pop2008,16272,4.211440936,IL,1.11E-07,0,0,1.47E+11,37.09519524,2008,219.0638465,11.17552823,3.82167147,0.051014937
216,5,17039,2009,pop2009,16034,4.205041879,IL,1.11E-07,0,0,1.45E+11,37.07393804,2009,219.0638465,11.17552823,3.82167147,0.051014937
217,5,17039,2010,pop2010,16575,4.219453537,IL,1.11E-07,0,0,1.50E+11,37.12181253,2010,219.0638465,11.17552823,3.82167147,0.051014937
218,5,17039,2011,pop2011,16528,4.218220304,IL,1.11E-07,0,0,1.49E+11,37.11771582,2011,219.0638465,11.17552823,3.82167147,0.051014937
219,5,17039,2012,pop2012,16434,4.215743283,IL,1.11E-07,0,0,1.48E+11,37.10948733,2012,219.0638465,11.17552823,3.82167147,0.051014937
220,5,17039,2013,pop2013,16434,4.215743283,IL,1.11E-07,0,0,1.48E+11,37.10948733,2013,219.0638465,11.17552823,3.82167147,0.051014937
221,6,17081,1970,pop1970,31848,4.503082165,IL,1.55E-07,0,0,2.05E+11,37.57607995,1970,147.9413809,13.56923047,2.432411846,0.091720318
222,6,17081,1971,pop1971,32300,4.509202522,IL,1.55E-07,0,0,2.08E+11,37.59641134,1971,147.9413809,13.56923047,2.432411846,0.091720318
223,6,17081,1972,pop1972,32700,4.514547753,IL,1.55E-07,0,0,2.10E+11,37.61416781,1972,147.9413809,13.56923047,2.432411846,0.091720318
224,6,17081,1973,pop1973,33200,4.521138084,IL,1.55E-07,1,1,2.14E+11,37.63606042,1973,147.9413809,13.56923047,2.432411846,0.091720318
225,6,17081,1974,pop1974,33000,4.51851394,IL,1.55E-07,0,0,2.12E+11,37.6273432,1974,147.9413809,13.56923047,2.432411846,0.091720318
226,6,17081,1975,pop1975,33800,4.5289167,IL,1.55E-07,0,0,2.17E+11,37.66190042,1975,147.9413809,13.56923047,2.432411846,0.091720318
227,6,17081,1976,pop1976,34500,4.537819095,IL,1.55E-07,0,0,2.22E+11,37.69147354,1976,147.9413809,13.56923047,2.432411846,0.091720318
228,6,17081,1977,pop1977,35200,4.546542663,IL,1.55E-07,0,0,2.26E+11,37.72045261,1977,147.9413809,13.56923047,2.432411846,0.091720318
229,6,17081,1978,pop1978,35500,4.550228353,IL,1.55E-07,0,0,2.28E+11,37.7326962,1978,147.9413809,13.56923047,2.432411846,0.091720318
230,6,17081,1979,pop1979,35900,4.555094449,IL,1.55E-07,0,0,2.31E+11,37.74886102,1979,147.9413809,13.56923047,2.432411846,0.091720318
231,6,17081,1980,pop1980,36558,4.562982429,IL,1.55E-07,0,0,2.35E+11,37.77506432,1980,147.9413809,13.56923047,2.432411846,0.091720318
232,6,17081,1981,pop1981,37887,4.578490218,IL,1.55E-07,0,0,2.44E+11,37.82658009,1981,147.9413809,13.56923047,2.432411846,0.091720318
233,6,17081,1982,pop1982,38004,4.579829309,IL,1.55E-07,1,1,2.44E+11,37.83102845,1982,147.9413809,13.56923047,2.432411846,0.091720318
234,6,17081,1983,pop1983,38252,4.582654147,IL,1.55E-07,1,1,2.46E+11,37.84041236,1983,147.9413809,13.56923047,2.432411846,0.091720318
235,6,17081,1984,pop1984,38281,4.582983274,IL,1.55E-07,0,0,2.46E+11,37.84150569,1984,147.9413809,13.56923047,2.432411846,0.091720318
236,6,17081,1985,pop1985,38577,4.586328451,IL,1.55E-07,0,0,2.48E+11,37.85261813,1985,147.9413809,13.56923047,2.432411846,0.091720318
237,6,17081,1986,pop1986,38103,4.580959171,IL,1.55E-07,0,0,2.45E+11,37.83478177,1986,147.9413809,13.56923047,2.432411846,0.091720318
238,6,17081,1987,pop1987,37578,4.574933662,IL,1.55E-07,0,0,2.42E+11,37.81476546,1987,147.9413809,13.56923047,2.432411846,0.091720318
239,6,17081,1988,pop1988,37171,4.570204245,IL,1.55E-07,0,0,2.39E+11,37.79905468,1988,147.9413809,13.56923047,2.432411846,0.091720318
240,6,17081,1989,pop1989,36995,4.568143032,IL,1.55E-07,0,0,2.38E+11,37.79220748,1989,147.9413809,13.56923047,2.432411846,0.091720318
241,6,17081,1990,pop1990,37069,4.56901087,IL,1.55E-07,0,0,2.38E+11,37.79509037,1990,147.9413809,13.56923047,2.432411846,0.091720318
243,6,17081,1991,pop1991,37060,4.568905415,IL,1.55E-07,0,0,2.38E+11,37.79474006,1991,147.9413809,13.56923047,2.432411846,0.091720318
244,6,17081,1992,pop1992,37120,4.569607968,IL,1.55E-07,0,0,2.39E+11,37.79707389,1992,147.9413809,13.56923047,2.432411846,0.091720318
245,6,17081,1993,pop1993,38229,4.582392938,IL,1.55E-07,0,0,2.46E+11,37.83954464,1993,147.9413809,13.56923047,2.432411846,0.091720318
246,6,17081,1994,pop1994,38751,4.588282914,IL,1.55E-07,0,0,2.49E+11,37.85911072,1994,147.9413809,13.56923047,2.432411846,0.091720318
247,6,17081,1995,pop1995,39032,4.591420805,IL,1.55E-07,0,0,2.51E+11,37.86953457,1995,147.9413809,13.56923047,2.432411846,0.091720318
248,6,17081,1996,pop1996,39052,4.591643281,IL,1.55E-07,1,1,2.51E+11,37.87027361,1996,147.9413809,13.56923047,2.432411846,0.091720318
249,6,17081,1997,pop1997,39064,4.591776711,IL,1.55E-07,0,0,2.51E+11,37.87071686,1997,147.9413809,13.56923047,2.432411846,0.091720318
250,6,17081,1998,pop1998,39040,4.591509809,IL,1.55E-07,1,1,2.51E+11,37.86983023,1998,147.9413809,13.56923047,2.432411846,0.091720318
251,6,17081,1999,pop1999,39188,4.593153099,IL,1.55E-07,0,0,2.52E+11,37.87528912,1999,147.9413809,13.56923047,2.432411846,0.091720318
252,6,17081,2000,pop2000,40053,4.602635051,IL,1.55E-07,0,0,2.58E+11,37.90678748,2000,147.9413809,13.56923047,2.432411846,0.091720318
253,6,17081,2001,pop2001,40008,4.602146842,IL,1.55E-07,0,0,2.57E+11,37.90516569,2001,147.9413809,13.56923047,2.432411846,0.091720318
254,6,17081,2002,pop2002,40028,4.602363891,IL,1.55E-07,1,1,2.58E+11,37.90588671,2002,147.9413809,13.56923047,2.432411846,0.091720318
255,6,17081,2003,pop2003,40028,4.602363891,IL,1.55E-07,0,0,2.58E+11,37.90588671,2003,147.9413809,13.56923047,2.432411846,0.091720318
256,6,17081,2004,pop2004,40034,4.602428985,IL,1.55E-07,1,1,2.58E+11,37.90610295,2004,147.9413809,13.56923047,2.432411846,0.091720318
257,6,17081,2005,pop2005,40097,4.603111881,IL,1.55E-07,0,0,2.58E+11,37.90837148,2005,147.9413809,13.56923047,2.432411846,0.091720318
258,6,17081,2006,pop2006,40109,4.603241834,IL,1.55E-07,0,0,2.58E+11,37.90880317,2006,147.9413809,13.56923047,2.432411846,0.091720318
259,6,17081,2008,pop2008,40069,4.602808504,IL,1.55E-07,0,0,2.58E+11,37.90736368,2008,147.9413809,13.56923047,2.432411846,0.091720318
260,6,17081,2009,pop2009,39944,4.601451553,IL,1.55E-07,1,1,2.57E+11,37.90285599,2009,147.9413809,13.56923047,2.432411846,0.091720318
261,6,17081,2010,pop2010,38786,4.588674993,IL,1.55E-07,0,0,2.50E+11,37.86041318,2010,147.9413809,13.56923047,2.432411846,0.091720318
262,6,17081,2011,pop2011,38786,4.588674993,IL,1.55E-07,3,2,2.50E+11,37.86041318,2011,147.9413809,13.56923047,2.432411846,0.091720318
263,6,17081,2012,pop2012,38720,4.587935349,IL,1.55E-07,1,1,2.49E+11,37.85795613,2012,147.9413809,13.56923047,2.432411846,0.091720318
264,6,17081,2013,pop2013,38720,4.587935349,IL,1.55E-07,1,1,2.49E+11,37.85795613,2013,147.9413809,13.56923047,2.432411846,0.091720318
265,7,17037,1970,pop1970,71654,4.855240439,IL,1.78E-07,0,0,4.03E+11,38.55073367,1970,251.5907219,20.29562071,2.310578964,0.080669194
266,7,17037,1971,pop1971,71700,4.855519156,IL,1.78E-07,0,0,4.03E+11,38.55165954,1971,251.5907219,20.29562071,2.310578964,0.080669194
267,7,17037,1972,pop1972,72200,4.858537198,IL,1.78E-07,0,0,4.06E+11,38.56168526,1972,251.5907219,20.29562071,2.310578964,0.080669194
268,7,17037,1973,pop1973,70900,4.850646235,IL,1.78E-07,0,0,3.98E+11,38.53547205,1973,251.5907219,20.29562071,2.310578964,0.080669194
269,7,17037,1974,pop1974,71400,4.853698212,IL,1.78E-07,0,0,4.01E+11,38.5456105,1974,251.5907219,20.29562071,2.310578964,0.080669194
270,7,17037,1975,pop1975,72600,4.860936621,IL,1.78E-07,1,1,4.08E+11,38.56965597,1975,251.5907219,20.29562071,2.310578964,0.080669194
271,7,17037,1976,pop1976,73100,4.863917377,IL,1.78E-07,0,0,4.11E+11,38.57955783,1976,251.5907219,20.29562071,2.310578964,0.080669194
272,7,17037,1977,pop1977,73700,4.867467488,IL,1.78E-07,0,0,4.14E+11,38.59135104,1977,251.5907219,20.29562071,2.310578964,0.080669194
273,7,17037,1978,pop1978,72900,4.862727528,IL,1.78E-07,0,0,4.10E+11,38.57560524,1978,251.5907219,20.29562071,2.310578964,0.080669194
274,7,17037,1979,pop1979,74000,4.86923172,IL,1.78E-07,0,0,4.16E+11,38.5972117,1979,251.5907219,20.29562071,2.310578964,0.080669194
275,7,17037,1980,pop1980,74628,4.872901803,IL,1.78E-07,0,0,4.19E+11,38.60940345,1980,251.5907219,20.29562071,2.310578964,0.080669194
276,7,17037,1981,pop1981,74853,4.874209211,IL,1.78E-07,0,0,4.21E+11,38.61374656,1981,251.5907219,20.29562071,2.310578964,0.080669194
277,7,17037,1982,pop1982,74399,4.871567098,IL,1.78E-07,0,0,4.18E+11,38.60496966,1982,251.5907219,20.29562071,2.310578964,0.080669194
278,7,17037,1983,pop1983,73711,4.867532303,IL,1.78E-07,0,0,4.14E+11,38.59156636,1983,251.5907219,20.29562071,2.310578964,0.080669194
279,7,17037,1984,pop1984,72697,4.861516489,IL,1.78E-07,0,0,4.09E+11,38.57158225,1984,251.5907219,20.29562071,2.310578964,0.080669194
280,7,17037,1985,pop1985,72978,4.863191957,IL,1.78E-07,0,0,4.10E+11,38.57714804,1985,251.5907219,20.29562071,2.310578964,0.080669194
281,7,17037,1986,pop1986,74011,4.869296272,IL,1.78E-07,0,0,4.16E+11,38.59742613,1986,251.5907219,20.29562071,2.310578964,0.080669194
282,7,17037,1987,pop1987,74844,4.87415699,IL,1.78E-07,0,0,4.21E+11,38.61357309,1987,251.5907219,20.29562071,2.310578964,0.080669194
283,7,17037,1988,pop1988,75789,4.879606177,IL,1.78E-07,0,0,4.26E+11,38.6316749,1988,251.5907219,20.29562071,2.310578964,0.080669194
284,7,17037,1989,pop1989,76625,4.884370488,IL,1.78E-07,0,0,4.31E+11,38.64750159,1989,251.5907219,20.29562071,2.310578964,0.080669194
285,7,17037,1990,pop1990,78292,4.893717387,IL,1.78E-07,0,0,4.40E+11,38.67855132,1990,251.5907219,20.29562071,2.310578964,0.080669194
287,7,17037,1991,pop1991,79272,4.899119815,IL,1.78E-07,1,1,4.45E+11,38.6964978,1991,251.5907219,20.29562071,2.310578964,0.080669194
288,7,17037,1992,pop1992,79865,4.902356496,IL,1.78E-07,0,0,4.49E+11,38.70724982,1992,251.5907219,20.29562071,2.310578964,0.080669194
289,7,17037,1993,pop1993,80880,4.907841143,IL,1.78E-07,0,0,4.54E+11,38.72546942,1993,251.5907219,20.29562071,2.310578964,0.080669194
290,7,17037,1994,pop1994,81807,4.912790467,IL,1.78E-07,0,0,4.60E+11,38.74191072,1994,251.5907219,20.29562071,2.310578964,0.080669194
291,7,17037,1995,pop1995,83161,4.919919703,IL,1.78E-07,0,0,4.67E+11,38.76559353,1995,251.5907219,20.29562071,2.310578964,0.080669194
292,7,17037,1996,pop1996,84033,4.924449868,IL,1.78E-07,0,0,4.72E+11,38.78064241,1996,251.5907219,20.29562071,2.310578964,0.080669194
293,7,17037,1997,pop1997,84900,4.92890769,IL,1.78E-07,0,0,4.77E+11,38.79545098,1997,251.5907219,20.29562071,2.310578964,0.080669194
294,7,17037,1998,pop1998,85896,4.93397294,IL,1.78E-07,0,0,4.83E+11,38.81227737,1998,251.5907219,20.29562071,2.310578964,0.080669194
295,7,17037,1999,pop1999,86993,4.939484308,IL,1.78E-07,0,0,4.89E+11,38.83058574,1999,251.5907219,20.29562071,2.310578964,0.080669194
296,7,17037,2000,pop2000,89334,4.95101678,IL,1.78E-07,0,0,5.02E+11,38.86889579,2000,251.5907219,20.29562071,2.310578964,0.080669194
297,7,17037,2001,pop2001,90838,4.958267564,IL,1.78E-07,0,0,5.10E+11,38.89298237,2001,251.5907219,20.29562071,2.310578964,0.080669194
298,7,17037,2002,pop2002,92449,4.965902218,IL,1.78E-07,0,0,5.20E+11,38.91834414,2002,251.5907219,20.29562071,2.310578964,0.080669194
299,7,17037,2003,pop2003,94804,4.976826662,IL,1.78E-07,0,0,5.33E+11,38.95463436,2003,251.5907219,20.29562071,2.310578964,0.080669194
300,7,17037,2004,pop2004,97079,4.987125294,IL,1.78E-07,0,0,5.46E+11,38.98884567,2004,251.5907219,20.29562071,2.310578964,0.080669194
301,7,17037,2005,pop2005,99485,4.997757604,IL,1.78E-07,0,0,5.59E+11,39.02416544,2005,251.5907219,20.29562071,2.310578964,0.080669194
302,7,17037,2006,pop2006,102752,5.011790284,IL,1.78E-07,0,0,5.77E+11,39.070781,2006,251.5907219,20.29562071,2.310578964,0.080669194
303,7,17037,2008,pop2008,106503,5.027361841,IL,1.78E-07,0,0,5.98E+11,39.12250859,2008,251.5907219,20.29562071,2.310578964,0.080669194
304,7,17037,2009,pop2009,107333,5.030733268,IL,1.78E-07,0,0,6.03E+11,39.13370823,2009,251.5907219,20.29562071,2.310578964,0.080669194
305,7,17037,2010,pop2010,105137,5.021755581,IL,1.78E-07,0,0,5.91E+11,39.10388499,2010,251.5907219,20.29562071,2.310578964,0.080669194
306,7,17037,2011,pop2011,104514,5.01917447,IL,1.78E-07,0,0,5.87E+11,39.09531073,2011,251.5907219,20.29562071,2.310578964,0.080669194
307,7,17037,2012,pop2012,104704,5.019963273,IL,1.78E-07,0,0,5.88E+11,39.09793108,2012,251.5907219,20.29562071,2.310578964,0.080669194
308,7,17037,2013,pop2013,104704,5.019963273,IL,1.78E-07,1,1,5.88E+11,39.09793108,2013,251.5907219,20.29562071,2.310578964,0.080669194
309,8,17117,1970,pop1970,44557,4.648915942,IL,2.34E-07,0,0,1.90E+11,37.46947091,1970,189.6279533,11.74184605,3.562843501,0.061920439
310,8,17117,1971,pop1971,44800,4.651278014,IL,2.34E-07,0,0,1.91E+11,37.47731755,1971,189.6279533,11.74184605,3.562843501,0.061920439
311,8,17117,1972,pop1972,45600,4.658964843,IL,2.34E-07,0,0,1.95E+11,37.50285264,1972,189.6279533,11.74184605,3.562843501,0.061920439
312,8,17117,1973,pop1973,46200,4.664641976,IL,2.34E-07,0,0,1.97E+11,37.52171167,1973,189.6279533,11.74184605,3.562843501,0.061920439
313,8,17117,1974,pop1974,46600,4.668385917,IL,2.34E-07,0,0,1.99E+11,37.53414877,1974,189.6279533,11.74184605,3.562843501,0.061920439
314,8,17117,1975,pop1975,47300,4.674861141,IL,2.34E-07,0,0,2.02E+11,37.555659,1975,189.6279533,11.74184605,3.562843501,0.061920439
315,8,17117,1976,pop1976,47600,4.677606953,IL,2.34E-07,0,0,2.03E+11,37.56478039,1976,189.6279533,11.74184605,3.562843501,0.061920439
316,8,17117,1977,pop1977,48200,4.683047038,IL,2.34E-07,0,0,2.06E+11,37.58285196,1977,189.6279533,11.74184605,3.562843501,0.061920439
317,8,17117,1978,pop1978,48600,4.686636269,IL,2.34E-07,1,1,2.08E+11,37.59477513,1978,189.6279533,11.74184605,3.562843501,0.061920439
318,8,17117,1979,pop1979,48500,4.685741739,IL,2.34E-07,0,0,2.07E+11,37.59180356,1979,189.6279533,11.74184605,3.562843501,0.061920439
319,8,17117,1980,pop1980,49384,4.693586264,IL,2.34E-07,0,0,2.11E+11,37.61786251,1980,189.6279533,11.74184605,3.562843501,0.061920439
320,8,17117,1981,pop1981,49902,4.698117952,IL,2.34E-07,0,0,2.13E+11,37.63291645,1981,189.6279533,11.74184605,3.562843501,0.061920439
321,8,17117,1982,pop1982,49412,4.693832433,IL,2.34E-07,0,0,2.11E+11,37.61868026,1982,189.6279533,11.74184605,3.562843501,0.061920439
322,8,17117,1983,pop1983,49410,4.693814854,IL,2.34E-07,0,0,2.11E+11,37.61862187,1983,189.6279533,11.74184605,3.562843501,0.061920439
323,8,17117,1984,pop1984,49274,4.692617819,IL,2.34E-07,0,0,2.10E+11,37.61464541,1984,189.6279533,11.74184605,3.562843501,0.061920439
324,8,17117,1985,pop1985,49182,4.691806185,IL,2.34E-07,0,0,2.10E+11,37.61194922,1985,189.6279533,11.74184605,3.562843501,0.061920439
325,8,17117,1986,pop1986,48978,4.690001047,IL,2.34E-07,0,0,2.09E+11,37.60595268,1986,189.6279533,11.74184605,3.562843501,0.061920439
326,8,17117,1987,pop1987,48723,4.687734021,IL,2.34E-07,0,0,2.08E+11,37.59842178,1987,189.6279533,11.74184605,3.562843501,0.061920439
327,8,17117,1988,pop1988,48375,4.684620978,IL,2.34E-07,0,0,2.07E+11,37.58808047,1988,189.6279533,11.74184605,3.562843501,0.061920439
328,8,17117,1989,pop1989,47921,4.680525872,IL,2.34E-07,0,0,2.05E+11,37.57447683,1989,189.6279533,11.74184605,3.562843501,0.061920439
329,8,17117,1990,pop1990,47688,4.678409109,IL,2.34E-07,1,1,2.04E+11,37.56744509,1990,189.6279533,11.74184605,3.562843501,0.061920439
331,8,17117,1991,pop1991,47895,4.680290178,IL,2.34E-07,0,0,2.05E+11,37.57369387,1991,189.6279533,11.74184605,3.562843501,0.061920439
332,8,17117,1992,pop1992,47859,4.67996362,IL,2.34E-07,0,0,2.04E+11,37.57260907,1992,189.6279533,11.74184605,3.562843501,0.061920439
333,8,17117,1993,pop1993,48082,4.681982524,IL,2.34E-07,0,0,2.05E+11,37.57931572,1993,189.6279533,11.74184605,3.562843501,0.061920439
334,8,17117,1994,pop1994,48424,4.685060661,IL,2.34E-07,0,0,2.07E+11,37.58954107,1994,189.6279533,11.74184605,3.562843501,0.061920439
335,8,17117,1995,pop1995,48683,4.687377333,IL,2.34E-07,0,0,2.08E+11,37.59723689,1995,189.6279533,11.74184605,3.562843501,0.061920439
336,8,17117,1996,pop1996,48943,4.689690586,IL,2.34E-07,1,1,2.09E+11,37.60492135,1996,189.6279533,11.74184605,3.562843501,0.061920439
337,8,17117,1997,pop1997,48879,4.689122312,IL,2.34E-07,0,0,2.09E+11,37.60303358,1997,189.6279533,11.74184605,3.562843501,0.061920439
338,8,17117,1998,pop1998,48753,4.688001345,IL,2.34E-07,1,1,2.08E+11,37.59930981,1998,189.6279533,11.74184605,3.562843501,0.061920439
339,8,17117,1999,pop1999,49020,4.690373307,IL,2.34E-07,1,1,2.09E+11,37.6071893,1999,189.6279533,11.74184605,3.562843501,0.061920439
340,8,17117,2000,pop2000,48989,4.690098574,IL,2.34E-07,0,0,2.09E+11,37.60627666,2000,189.6279533,11.74184605,3.562843501,0.061920439
341,8,17117,2001,pop2001,48829,4.68867783,IL,2.34E-07,0,0,2.09E+11,37.60155705,2001,189.6279533,11.74184605,3.562843501,0.061920439
342,8,17117,2002,pop2002,48769,4.688143851,IL,2.34E-07,0,0,2.08E+11,37.5997832,2002,189.6279533,11.74184605,3.562843501,0.061920439
343,8,17117,2003,pop2003,48709,4.687609214,IL,2.34E-07,0,0,2.08E+11,37.59800718,2003,189.6279533,11.74184605,3.562843501,0.061920439
344,8,17117,2004,pop2004,48633,4.686931061,IL,2.34E-07,0,0,2.08E+11,37.5957544,2004,189.6279533,11.74184605,3.562843501,0.061920439
345,8,17117,2005,pop2005,48416,4.684988906,IL,2.34E-07,2,1,2.07E+11,37.58930271,2005,189.6279533,11.74184605,3.562843501,0.061920439
346,8,17117,2006,pop2006,48165,4.682731565,IL,2.34E-07,0,0,2.06E+11,37.58180398,2006,189.6279533,11.74184605,3.562843501,0.061920439
347,8,17117,2008,pop2008,48150,4.682596291,IL,2.34E-07,0,0,2.06E+11,37.58135461,2008,189.6279533,11.74184605,3.562843501,0.061920439
